date,value
2008-02-27,0.983
2008-02-28,0.9821
2008-02-29,0.9843
2008-03-01,0.9843
2008-03-02,0.9843
2008-03-03,0.9932
2008-03-04,0.9976
2008-03-05,0.9954
2008-03-06,0.9881
2008-03-07,0.9922
2008-03-08,0.9922
2008-03-09,0.9922
2008-03-10,0.998
2008-03-11,0.9969
2008-03-12,0.9935
2008-03-13,0.9918
2008-03-14,0.9962
2008-03-15,0.9962
2008-03-16,0.9962
2008-03-17,1.001
2008-03-18,0.9982
2008-03-19,1.0173
2008-03-20,1.0293
2008-03-21,1.0261
2008-03-22,1.0261
2008-03-23,1.0261
2008-03-24,1.0308
2008-03-25,1.0221
2008-03-26,1.0205
2008-03-27,1.0232
2008-03-28,1.0226
2008-03-29,1.0226
2008-03-30,1.0226
2008-03-31,1.0292
2008-04-01,1.0324
2008-04-02,1.0243
2008-04-03,1.0165
2008-04-04,1.0101
2008-04-05,1.0101
2008-04-06,1.0101
2008-04-07,1.0152
2008-04-08,1.0172
2008-04-09,1.0217
2008-04-10,1.0223
2008-04-11,1.0247
2008-04-12,1.0247
2008-04-13,1.0247
2008-04-14,1.0272
2008-04-15,1.0238
2008-04-16,1.0185
2008-04-17,1.0141
2008-04-18,1.0142
2008-04-19,1.0142
2008-04-20,1.0142
2008-04-21,1.0092
